s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,pipeline,filepath
287.267,0:04:47,2687.89,7407.27,2678.47,2679.13,3697.59,2.29,101.87,1,dummy1_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
283.2664,0:04:43,2565.82,7265.59,2555.57,2556.23,0.0,0.17,91.52,2,dummy1_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
286.3571,0:04:46,2563.41,7265.59,2553.07,2553.72,0.0,0.16,90.43,3,dummy1_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
379.1446,0:06:19,2569.68,7267.59,2559.55,2560.02,3698.05,0.34,95.07,1,NIST7035_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
370.2013,0:06:10,2563.81,7265.59,2553.38,2553.85,0.0,0.22,94.49,2,NIST7035_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
319.1139,0:05:19,2576.96,7271.7,2566.52,2567.0,0.0,0.32,100.42,3,NIST7035_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
524.0705,0:08:44,3799.51,4396.1,2747.36,2799.85,10751.14,64.68,25.54,1,NIST7035_NIST,vep,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
498.4126,0:08:18,2915.66,3513.36,1849.0,1908.86,0.0,70.38,23.79,2,NIST7035_NIST,vep,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
489.4386,0:08:09,3009.07,3608.14,1947.31,2006.07,0.0,70.45,26.79,3,NIST7035_NIST,vep,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
3309.0874,0:55:09,58.16,84.36,52.9,53.45,57598.0,663.93,94.18,1,NIST7035_NIST,genmod_annotate_CADD,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
3486.6619,0:58:06,58.34,84.5,52.94,53.18,16172.49,663.7,91.21,2,NIST7035_NIST,genmod_annotate_CADD,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
3176.9736,0:52:56,58.12,84.36,52.88,53.16,0.0,664.54,99.61,3,NIST7035_NIST,genmod_annotate_CADD,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
14.6709,0:00:14,10.06,62.59,5.41,5.65,5.81,71.01,87.22,1,NIST7035_NIST,bcftools_view_multiallelicsites,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
13.8914,0:00:13,10.03,62.59,5.41,5.66,0.0,71.01,89.8,2,NIST7035_NIST,bcftools_view_multiallelicsites,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
13.7213,0:00:13,9.88,62.59,5.38,5.62,0.0,71.01,90.21,3,NIST7035_NIST,bcftools_view_multiallelicsites,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
111.3401,0:01:51,2064.47,22091.41,2059.27,2059.62,8310.4,693.32,102.39,1,NIST7035_NIST,SnpSift_annotate_dbSNP,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
74.834,0:01:14,2520.0,22087.88,2515.89,2516.22,0.0,380.53,91.78,2,NIST7035_NIST,SnpSift_annotate_dbSNP,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
80.2174,0:01:20,2533.64,22152.89,2528.43,2528.78,0.0,720.96,140.3,3,NIST7035_NIST,SnpSift_annotate_dbSNP,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
6766.9156,1:52:46,12812.48,22152.89,12805.7,12806.33,22483.78,101.7,93.85,1,NIST7035_NIST,SnpSift_dbnsfp,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
5808.1864,1:36:48,13856.98,22867.93,13850.88,13851.21,19277.45,100.78,99.34,2,NIST7035_NIST,SnpSift_dbnsfp,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
4167.1763,1:09:27,10971.87,22477.91,10964.79,10965.12,1206.94,99.42,110.07,3,NIST7035_NIST,SnpSift_dbnsfp,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
59.9835,0:00:59,23.71,49.07,18.42,18.7,0.02,466.45,73.56,1,NIST7035_NIST,genmod_score,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
62.1369,0:01:02,23.74,49.12,18.42,18.71,0.0,466.93,72.06,2,NIST7035_NIST,genmod_score,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
60.0744,0:01:00,23.78,49.12,18.41,18.7,0.0,476.52,74.36,3,NIST7035_NIST,genmod_score,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
32.4094,0:00:32,2343.12,36665.5,2341.7,2343.63,246.81,0.65,112.69,1,NIST7035_NIST,gatk_FilterVariantTranches,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_FilterVariantTranches
31.176,0:00:31,2498.1,36665.5,2496.67,2498.43,43.19,0.66,116.68,2,NIST7035_NIST,gatk_FilterVariantTranches,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_FilterVariantTranches
33.9367,0:00:33,2559.88,36665.5,2556.18,2558.04,43.18,0.65,110.13,3,NIST7035_NIST,gatk_FilterVariantTranches,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_FilterVariantTranches
19716.521,5:28:36,28265.09,82873.26,28251.82,28257.88,9435.52,25.96,379.02,1,NIST7035_NIST,gatk_CNNScoreVariants,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants
20259.9368,5:37:39,28232.45,82869.28,28220.55,28226.47,8702.01,27.32,370.62,2,NIST7035_NIST,gatk_CNNScoreVariants,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants
21047.0013,5:50:47,28252.59,82873.26,28240.22,28246.16,7260.28,101.28,352.99,3,NIST7035_NIST,gatk_CNNScoreVariants,16,vcf_annotation_pipeline,./resource_bench_16_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants
13532.3096,3:45:32,12198.98,36806.68,12190.52,12190.79,3.51,94.79,302.41,1,NIST7035_NIST,gatk_HaplotypeCaller_single,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single
12208.6565,3:23:28,12064.12,36742.68,12055.79,12056.04,0.0,93.48,332.54,2,NIST7035_NIST,gatk_HaplotypeCaller_single,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single
11813.5042,3:16:53,12235.39,36742.68,12227.27,12227.52,0.0,93.1,344.41,3,NIST7035_NIST,gatk_HaplotypeCaller_single,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single
3121.7144,0:52:01,3798.03,36605.68,3791.76,3791.97,13274.1,2.97,95.01,1,NIST7035_NIST,gatk_BaseRecalibrator,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2513.6658,0:41:53,4716.58,36605.68,4710.26,4710.47,0.0,2.58,108.15,2,NIST7035_NIST,gatk_BaseRecalibrator,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2592.251,0:43:12,6023.68,36605.68,6016.18,6016.4,0.0,2.59,106.22,3,NIST7035_NIST,gatk_BaseRecalibrator,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
4269.4749,1:11:09,25724.18,45748.4,25713.94,25714.18,8767.56,17767.56,661.68,1,NIST7035_NIST,bwa_mem,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2653.5427,0:44:13,28001.57,45748.4,27991.25,27991.48,2220.16,17689.62,1090.09,2,NIST7035_NIST,bwa_mem,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2537.1293,0:42:17,27795.48,45748.4,27788.68,27788.92,0.64,17632.03,1157.84,3,NIST7035_NIST,bwa_mem,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/bwa_mem
1561.3984,0:26:01,2465.26,36722.35,2443.69,2448.58,7.41,8710.76,165.76,1,NIST7035_NIST,gatk_ApplyBQSR,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1393.9602,0:23:13,1484.36,36722.35,1464.56,1469.32,0.0,8626.79,175.91,2,NIST7035_NIST,gatk_ApplyBQSR,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1383.3876,0:23:03,1705.38,36722.35,1684.45,1689.31,0.0,8703.5,177.64,3,NIST7035_NIST,gatk_ApplyBQSR,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
785.7169,0:13:05,7357.3,10072.64,7168.67,7177.6,0.0,12240.52,1168.69,1,NIST7035_NIST,trim_galore_pe,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
775.0247,0:12:55,7227.07,9944.36,7040.48,7049.41,0.0,12029.82,1154.86,2,NIST7035_NIST,trim_galore_pe,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
840.397,0:14:00,7546.58,10265.06,7361.78,7370.63,0.0,12226.53,1081.84,3,NIST7035_NIST,trim_galore_pe,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1169.8961,0:19:29,30891.28,39138.76,30882.45,30882.65,69.96,7443.34,782.19,1,NIST7035_NIST,gatk_MarkDuplicates,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1219.6456,0:20:19,27471.29,39138.76,27463.36,27463.56,0.6,7743.88,812.44,2,NIST7035_NIST,gatk_MarkDuplicates,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1212.5339,0:20:12,27527.42,39138.76,27519.68,27519.89,0.02,7808.11,896.54,3,NIST7035_NIST,gatk_MarkDuplicates,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
307.3043,0:05:07,2562.72,7265.6,2552.38,2552.64,0.0,0.22,93.83,1,NIST7035_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/fastqc
328.9939,0:05:28,2565.5,7395.61,2555.18,2555.42,0.0,0.78,96.89,2,NIST7035_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/fastqc
352.9199,0:05:52,2567.42,7265.6,2557.02,2557.26,0.0,0.51,98.96,3,NIST7035_NIST,fastqc,16,human_genomics_pipeline,./resource_bench_16_thread/single/human_genomics_pipeline/workflow/benchmarks/fastqc
77.1847,0:01:17,17004.95,71673.04,16998.86,16999.14,69.23,438.27,109.39,1,NIST7035_NIST,gatk_CalculateGenotypePosteriors,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_CalculateGenotypePosteriors
74.1256,0:01:14,16994.75,71675.6,16989.76,16990.05,0.0,533.0,115.45,2,NIST7035_NIST,gatk_CalculateGenotypePosteriors,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_CalculateGenotypePosteriors
70.1957,0:01:10,17000.16,71673.04,16994.41,16994.71,0.0,532.21,115.96,3,NIST7035_NIST,gatk_CalculateGenotypePosteriors,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_CalculateGenotypePosteriors
495.2165,0:08:15,8645.82,30234.59,8607.88,8624.1,156.7,1.12,89.42,1,NIST7035_NIST,gatk4_VariantRecalibrator_snp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk4_VariantRecalibrator_snp
448.1755,0:07:28,8688.22,30236.59,8683.57,8683.77,0.0,32.76,109.37,2,NIST7035_NIST,gatk4_VariantRecalibrator_snp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk4_VariantRecalibrator_snp
367.2001,0:06:07,8634.15,30234.59,8627.93,8628.13,0.0,0.95,106.28,3,NIST7035_NIST,gatk4_VariantRecalibrator_snp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk4_VariantRecalibrator_snp
1191.3676,0:19:51,2405.41,2558.25,2123.29,2191.52,1172.33,76.91,10.06,1,NIST7035_NIST,vep,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/vep
1162.7139,0:19:22,2218.0,2369.4,1932.03,2000.58,0.0,76.94,11.56,2,NIST7035_NIST,vep,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/vep
1139.8747,0:18:59,1745.73,1899.14,1467.29,1534.3,0.0,76.9,10.24,3,NIST7035_NIST,vep,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/vep
14.6291,0:00:14,1839.64,36600.97,1833.36,1833.57,0.0,114.29,324.4,1,NIST7035_NIST,gatk_VQSR_indel,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel
15.3325,0:00:15,1829.88,36600.97,1825.61,1825.82,0.0,118.13,315.18,2,NIST7035_NIST,gatk_VQSR_indel,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel
17.9978,0:00:17,1945.73,36600.97,1938.69,1938.88,0.0,115.7,266.22,3,NIST7035_NIST,gatk_VQSR_indel,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel
2966.0786,0:49:26,58.41,84.51,52.98,53.21,10.7,731.4,99.54,1,NIST7035_NIST,genmod_annotate_CADD,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
2913.9724,0:48:33,58.43,84.51,53.01,53.22,3.17,730.29,99.3,2,NIST7035_NIST,genmod_annotate_CADD,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
3001.8001,0:50:01,58.34,84.51,53.02,53.21,0.0,730.73,99.25,3,NIST7035_NIST,genmod_annotate_CADD,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
15.9582,0:00:15,10.01,62.6,5.39,5.65,5.58,80.29,86.01,1,NIST7035_NIST,bcftools_view_multiallelicsites,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
15.1872,0:00:15,9.89,62.6,5.3,5.53,0.0,80.3,92.05,2,NIST7035_NIST,bcftools_view_multiallelicsites,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
14.5629,0:00:14,10.05,62.6,5.4,5.63,0.0,80.29,89.95,3,NIST7035_NIST,bcftools_view_multiallelicsites,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
85.6597,0:01:25,2049.36,22022.88,2043.14,2043.41,16.46,699.27,126.46,1,NIST7035_NIST,SnpSift_annotate_dbSNP,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
89.2504,0:01:29,3192.78,22802.93,3188.93,3189.19,0.0,654.26,115.67,2,NIST7035_NIST,SnpSift_annotate_dbSNP,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
94.1921,0:01:34,2055.3,22152.89,2047.98,2048.26,0.0,620.59,112.2,3,NIST7035_NIST,SnpSift_annotate_dbSNP,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
4103.0345,1:08:23,9056.16,22802.93,9049.18,9049.44,86.89,138.92,113.55,1,NIST7035_NIST,SnpSift_dbnsfp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
3994.5874,1:06:34,10663.94,22607.91,10658.12,10658.36,0.03,138.31,114.43,2,NIST7035_NIST,SnpSift_dbnsfp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
3631.5627,1:00:31,10078.1,22741.36,10070.96,10071.23,0.0,138.28,113.31,3,NIST7035_NIST,SnpSift_dbnsfp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
44.2715,0:00:44,23.72,48.96,18.41,18.71,0.0,256.09,34.41,1,NIST7035_NIST,genmod_score,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
45.0519,0:00:45,23.77,48.98,18.37,18.65,0.0,258.25,33.76,2,NIST7035_NIST,genmod_score,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
43.8694,0:00:43,23.84,48.96,18.42,18.74,0.0,249.04,34.69,3,NIST7035_NIST,genmod_score,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
377.7537,0:06:17,8558.22,30234.59,8518.91,8535.2,4106.93,1.03,77.33,1,NIST7035_NIST,gatk_VariantRecalibrator_indel,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
220.1905,0:03:40,8535.29,30234.59,8496.56,8512.78,0.79,0.86,102.17,2,NIST7035_NIST,gatk_VariantRecalibrator_indel,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
220.2005,0:03:40,8546.98,30234.59,8507.82,8524.11,0.0,0.85,102.8,3,NIST7035_NIST,gatk_VariantRecalibrator_indel,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
16.5941,0:00:16,2037.49,36603.18,2033.13,2033.34,0.0,126.3,282.34,1,NIST7035_NIST,gatk_VQSR_snp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
17.9749,0:00:17,1933.96,36600.97,1928.39,1928.6,0.0,131.07,263.01,2,NIST7035_NIST,gatk_VQSR_snp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
19.151,0:00:19,2024.27,36600.97,2017.1,2017.31,0.0,125.22,237.77,3,NIST7035_NIST,gatk_VQSR_snp,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
9.4588,0:00:09,465.59,5122.34,458.86,459.26,0.54,678.95,156.21,1,NIST7035_NIST,SnpSift_filter_proband,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
26.7537,0:00:26,471.68,5252.34,464.84,465.25,0.0,667.55,58.16,2,NIST7035_NIST,SnpSift_filter_proband,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
22.4521,0:00:22,465.78,5122.34,458.64,459.07,0.0,700.82,71.88,3,NIST7035_NIST,SnpSift_filter_proband,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
140.8004,0:02:20,16987.65,71673.04,16980.35,16980.63,0.11,814.61,124.09,1,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
133.9826,0:02:13,16979.02,71673.04,16971.52,16971.82,0.0,637.93,105.79,2,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
152.6431,0:02:32,16972.18,71673.04,16964.68,16964.99,0.0,755.94,112.5,3,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
225.6179,0:03:45,3442.29,4158.59,3379.92,3390.96,3.28,260.41,118.54,1,NIST7035_NIST,genmod_models,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
230.5775,0:03:50,4077.55,4475.38,4014.92,4026.01,0.0,345.47,148.89,2,NIST7035_NIST,genmod_models,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
231.4229,0:03:51,3310.87,3741.54,3248.59,3259.66,0.0,277.54,120.28,3,NIST7035_NIST,genmod_models,02,vcf_annotation_pipeline,./resource_bench_02_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
2175.1445,0:36:15,4936.89,36605.68,4929.71,4929.95,1.49,2.33,106.73,1,dummy2_NIST,gatk_BaseRecalibrator,02,human_genomics_pipeline,./resource_bench_02_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
