s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,no_samples,resource_type,run_type,data_type,pipeline,filepath_benchmarking_file,filepath_log_file,node
1067.0771,0:17:47,31325.72,43082.17,31296.29,31310.48,5705.8,5485.44,2483.97,1,dummy05,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
1075.8508,0:17:55,31403.14,43082.17,31373.03,31387.22,0.0,5296.07,2447.8,2,dummy05,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
1109.7662,0:18:29,32019.12,43082.17,32044.77,32058.96,0.0,5268.54,2571.82,3,dummy05,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
1173.2653,0:19:33,23572.98,43082.16,23541.59,23555.79,3546.05,3482.67,873.87,1,dummy03,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1136.8749,0:18:56,23687.61,43082.16,23656.25,23670.44,0.0,3313.28,846.13,2,dummy03,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1115.4485,0:18:35,23582.84,43082.16,23551.44,23565.62,1.2,3420.93,793.7,3,dummy03,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
685.5134,0:11:25,27522.64,43082.17,27491.14,27498.27,3746.43,3124.79,2399.99,1,dummy06,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
686.6249,0:11:26,27339.68,43082.17,27313.69,27320.81,0.0,3108.34,2395.63,2,dummy06,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
687.5143,0:11:27,27399.94,43082.17,27368.45,27375.58,0.0,3060.94,2495.43,3,dummy06,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
707.8683,0:11:47,26361.3,43082.17,26329.85,26339.3,3238.36,2955.98,2095.37,1,dummy04,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
696.5493,0:11:36,23307.05,43082.17,23275.54,23285.0,0.0,3165.18,2160.17,2,dummy04,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
597.259,0:09:57,25984.27,43082.17,25956.33,25970.54,0.0,2630.32,1801.35,3,dummy04,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
788.6074,0:13:08,24979.26,43082.16,24947.64,24961.87,1732.68,1596.86,906.27,1,dummy08,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
781.7111,0:13:01,25014.07,43082.16,24989.09,25003.32,0.0,1645.26,971.34,2,dummy08,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
774.8506,0:12:54,24984.21,43082.16,24952.77,24967.0,0.0,1714.9,947.89,3,dummy08,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
703.5446,0:11:43,26694.58,43082.17,26668.3,26677.75,3367.84,3195.46,2221.54,1,dummy01,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
686.5419999999999,0:11:26,23552.33,43082.17,23520.64,23530.09,0.0,2949.04,2093.88,2,dummy01,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
709.9462,0:11:49,23545.9,43082.17,23514.63,23524.08,0.0,3059.82,2194.58,3,dummy01,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
672.9768,0:11:12,27313.01,43082.17,27281.37,27288.49,3656.43,3313.82,2426.41,1,dummy02,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
649.2353,0:10:49,27378.3,43082.17,27346.61,27353.73,0.0,3161.02,2508.65,2,dummy02,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
683.9868,0:11:23,27236.61,43082.17,27204.88,27212.0,0.0,3042.46,2494.51,3,dummy02,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
1165.6407,0:19:25,23756.77,43082.16,23725.36,23739.56,3591.71,3232.93,876.8,1,dummy07,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1155.6766,0:19:15,26322.96,43082.16,26291.92,26306.12,0.0,3549.45,848.17,2,dummy07,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1164.6371,0:19:24,27047.43,43082.16,27037.61,27037.65,0.0,3360.21,958.83,3,dummy07,gatk_MarkDuplicates,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1060.7551,0:17:40,1760.88,38783.57,1753.5,1756.47,0.12,8228.44,169.04,1,dummy05,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
894.8,0:14:54,2172.54,38783.57,2162.83,2165.81,0.0,8395.4,174.34,2,dummy05,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
895.5197,0:14:55,2183.76,38783.57,2175.87,2178.85,0.0,8384.38,174.84,3,dummy05,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
592.1648,0:09:52,2422.43,38783.57,2412.93,2415.9,3630.67,5103.77,171.16,1,dummy03,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
564.2569,0:09:24,1723.47,38783.57,1714.04,1717.01,0.0,5060.68,170.13,2,dummy03,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
568.2859,0:09:28,2030.82,38783.57,2023.61,2026.58,0.0,5022.98,169.61,3,dummy03,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
601.8706,0:10:01,1967.29,38783.57,1932.15,1939.74,0.12,5384.35,169.99,1,dummy06,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
590.7946,0:09:50,2167.7,38783.57,2132.62,2140.21,0.0,5494.46,174.12,2,dummy06,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
609.91,0:10:09,2105.37,38783.57,2069.91,2077.49,0.0,5314.35,167.68,3,dummy06,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
512.6512,0:08:32,2163.92,38783.57,2127.23,2135.16,0.12,4633.22,163.07,1,dummy04,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
506.4372,0:08:26,2259.05,38783.57,2222.25,2230.19,0.0,4696.49,167.37,2,dummy04,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
512.4295,0:08:32,1925.33,38783.57,1888.42,1896.36,0.0,4637.88,164.9,3,dummy04,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
852.0005,0:14:12,1971.54,38783.55,1938.29,1953.08,0.12,2357.02,131.14,1,dummy08,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
624.273,0:10:24,1703.36,38783.55,1670.38,1685.18,0.0,2408.9,155.3,2,dummy08,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
641.2804,0:10:41,2006.19,38783.55,1971.78,1986.57,0.0,2346.01,148.03,3,dummy08,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
532.2072,0:08:52,1902.54,38783.57,1866.73,1874.33,0.12,4881.23,172.37,1,dummy01,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
501.3929,0:08:21,2143.53,38783.57,2111.74,2119.67,0.0,4887.51,171.95,2,dummy01,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
504.1331,0:08:24,1914.51,38783.57,1880.91,1888.85,0.0,4859.2,171.74,3,dummy01,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
535.79,0:08:55,1944.62,38783.57,1911.38,1926.13,0.12,5460.87,171.44,1,dummy02,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
560.028,0:09:20,2223.31,38783.57,2190.62,2205.37,0.0,5527.89,170.87,2,dummy02,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
547.9696,0:09:07,2214.41,38783.57,2181.42,2196.17,0.0,5338.77,165.38,3,dummy02,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
1592.6939,0:26:32,2376.61,38783.55,2367.23,2370.23,10.0,5303.45,106.07,1,dummy07,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1439.0592,0:23:59,1938.14,38783.55,1930.39,1933.38,0.0,5308.18,115.0,2,dummy07,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1359.9882,0:22:39,2053.3,38783.55,2045.89,2048.89,0.0,5248.38,118.98,3,dummy07,gatk_ApplyBQSR,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
496.4609,0:08:16,440.27,4022.77,418.57,421.41,2344.61,0.45,75.64,1,dummy05,fastqc,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/fastqc,
553.5552,0:09:13,438.57,4152.77,434.32,434.37,0.0,0.39,75.34,2,dummy05,fastqc,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/fastqc,
590.447,0:09:50,491.14,4361.46,487.16,487.21,0.0,1.92,71.27,3,dummy05,fastqc,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/fastqc,
1354.1849,0:22:34,435.11,3959.38,427.51,427.55,1505.23,0.76,19.97,1,dummy03,fastqc,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/fastqc,
1019.1527,0:16:59,436.87,4022.77,424.54,424.58,0.0,0.73,25.1,2,dummy03,fastqc,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/fastqc,
1084.3655,0:18:04,441.81,3959.37,437.55,437.59,0.0,0.63,23.67,3,dummy03,fastqc,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/fastqc,
299.3986,0:04:59,439.1,3957.76,417.41,420.85,1534.45,0.35,80.58,1,dummy06,fastqc,2,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/08_sample/single_run/02_threads/human_genomics_pipeline/workflow/logs/fastqc,
